Glacial Blast,28,60,1 (E_SKILL_TYPE_MAGIC_ATK),2 (Ice),32 (Invalid),32 (Invalid),32 (Invalid),,2 (E_SKILL_TEKISEI_CATEGORY_ICE),1 (Damage),2 (Affliction),5 (CostAttacking),6 (random foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),2,5,,150,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,27,TRUE,TRUE,,,,4608,,,,,,5 (E_OVERWRITE_CONDITION_CALC_ATTACK_CNT),,8 (E_OVERWRITE_FORMULA_MAX_ATTACK_CNT),2,,,,,FALSE,FALSE,,,sk_211,4 (E_SKILL_HIT_STAMP_TYPE_ICE),349,13810,2 (E_SKILL_ICON_ICE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2 (Ice),6,,,,,,,
Ice Breath,29,25,1 (E_SKILL_TYPE_MAGIC_ATK),2 (Ice),32 (Invalid),32 (Invalid),32 (Invalid),,2 (E_SKILL_TEKISEI_CATEGORY_ICE),1 (Damage),2 (Affliction),5 (CostAttacking),6 (random foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),2,5,,100,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,9,TRUE,TRUE,,,,1436,,,,,,5 (E_OVERWRITE_CONDITION_CALC_ATTACK_CNT),,8 (E_OVERWRITE_FORMULA_MAX_ATTACK_CNT),2,,,,,FALSE,FALSE,,,sk_208,4 (E_SKILL_HIT_STAMP_TYPE_ICE),2,13270,2 (E_SKILL_ICON_ICE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2 (Ice),29,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_030,30,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,0,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,99999,0 (E_SKILL_ICON_PHISICS),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Zio,31,10,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,130,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,1,TRUE,TRUE,,,,220,,,,,,,,,,,,,,FALSE,FALSE,,,sk_300,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),232,18030,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),8,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_032,32,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,0,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,99999,0 (E_SKILL_ICON_PHISICS),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Zionga,33,20,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,8,TRUE,TRUE,,,,578,,,,,,,,,,,,,,FALSE,FALSE,,,sk_301,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),235,18240,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),8,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_034,34,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,0,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,99999,0 (E_SKILL_ICON_PHISICS),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Ziodyne,35,35,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,215,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,18,TRUE,TRUE,,,,1800,,,,,,,,,,,,,,FALSE,FALSE,,,sk_302,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),233,18540,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),8,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_036,36,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,0,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,99999,0 (E_SKILL_ICON_PHISICS),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Ziobarion,37,50,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,265,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,24,TRUE,TRUE,,,,3698,,,,,,,,,,,,,,FALSE,FALSE,,,sk_303,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),234,18720,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),23,,,,,,,
Narukami,38,65,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,230,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,28,TRUE,TRUE,,,,3872,,,,,,,,,,,,,,FALSE,FALSE,,,sk_310,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),480,18840,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),23,,,,,,,
Mazio,39,15,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,95,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,6,TRUE,TRUE,,,,499,,,,,,,,,,,,,,FALSE,FALSE,,,sk_304,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),655,20180,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),8,,,,,,,
Mazionga,40,30,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,120,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,14,TRUE,TRUE,,,,1635,,,,,,,,,,,,,,FALSE,FALSE,,,sk_305,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),658,20420,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),8,,,,,,,
Maziodyne,41,50,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,155,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,21,TRUE,TRUE,,,,2918,,,,,,,,,,,,,,FALSE,FALSE,,,sk_306,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),656,20630,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),8,,,,,,,
Maziobarion,42,75,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,185,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,26,TRUE,TRUE,,,,5161,,,,,,,,,,,,,,FALSE,FALSE,,,sk_307,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),657,20780,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),8,,,,,,,
Thunder Reign,43,60,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),6 (random foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),2,5,,150,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,27,TRUE,TRUE,,,,4608,,,,,,5 (E_OVERWRITE_CONDITION_CALC_ATTACK_CNT),,8 (E_OVERWRITE_FORMULA_MAX_ATTACK_CNT),2,,,,,FALSE,FALSE,,,sk_311,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),334,19810,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),6,,,,,,,
Shockbound,44,25,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),6 (random foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),2,5,,100,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,9,TRUE,TRUE,,,,1436,,,,,,5 (E_OVERWRITE_CONDITION_CALC_ATTACK_CNT),,8 (E_OVERWRITE_FORMULA_MAX_ATTACK_CNT),2,,,,,FALSE,FALSE,,,sk_308,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),320,19270,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),29,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_045,45,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,0,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,99999,0 (E_SKILL_ICON_PHISICS),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Zan,46,10,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,130,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,1,TRUE,TRUE,,,,220,,,,,,,,,,,,,,FALSE,FALSE,,,sk_400,6 (E_SKILL_HIT_STAMP_TYPE_WIND),221,24030,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),8,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_047,47,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,0,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,99999,0 (E_SKILL_ICON_PHISICS),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Zanma,48,20,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,8,TRUE,TRUE,,,,578,,,,,,,,,,,,,,FALSE,FALSE,,,sk_401,6 (E_SKILL_HIT_STAMP_TYPE_WIND),228,24240,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),8,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_049,49,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,0,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,99999,0 (E_SKILL_ICON_PHISICS),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Zandyne,50,35,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,215,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,18,TRUE,TRUE,,,,1800,,,,,,,,,,,,,,FALSE,FALSE,,,sk_402,6 (E_SKILL_HIT_STAMP_TYPE_WIND),224,24540,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),8,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_051,51,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,0,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,99999,0 (E_SKILL_ICON_PHISICS),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Zanbarion,52,50,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,265,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,24,TRUE,TRUE,,,,3698,,,,,,,,,,,,,,FALSE,FALSE,,,sk_403,6 (E_SKILL_HIT_STAMP_TYPE_WIND),227,24720,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),23,,,,,,,
Killing Wind,53,65,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,230,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,28,TRUE,TRUE,,,,3872,,,,,,,,,,,,,,FALSE,FALSE,,,sk_410,6 (E_SKILL_HIT_STAMP_TYPE_WIND),217,24840,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),23,,,,,,,
Mazan,54,15,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,95,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,6,TRUE,TRUE,,,,499,,,,,,,,,,,,,,FALSE,FALSE,,,sk_404,6 (E_SKILL_HIT_STAMP_TYPE_WIND),651,26180,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),8,,,,,,,
Mazanma,55,30,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,120,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,14,TRUE,TRUE,,,,1635,,,,,,,,,,,,,,FALSE,FALSE,,,sk_405,6 (E_SKILL_HIT_STAMP_TYPE_WIND),654,26420,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),8,,,,,,,
Mazandyne,56,50,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,155,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,21,TRUE,TRUE,,,,2918,,,,,,,,,,,,,,FALSE,FALSE,,,sk_406,6 (E_SKILL_HIT_STAMP_TYPE_WIND),652,26630,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),8,,,,,,,
Mazanbarion,57,75,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,185,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,26,TRUE,TRUE,,,,5161,,,,,,,,,,,,,,FALSE,FALSE,,,sk_407,6 (E_SKILL_HIT_STAMP_TYPE_WIND),653,26780,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),8,,,,,,,
Floral Gust,58,60,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),6 (random foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),2,5,,150,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,27,TRUE,TRUE,,,,4608,,,,,,5 (E_OVERWRITE_CONDITION_CALC_ATTACK_CNT),,8 (E_OVERWRITE_FORMULA_MAX_ATTACK_CNT),2,,,,,FALSE,FALSE,,,sk_411,6 (E_SKILL_HIT_STAMP_TYPE_WIND),734,25810,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),6,,,,,,,
